name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags,p_id,reviews
바네하임,서울시 노원구 공릉2동 240-19,,프레아Frea Ale 400cc,4300.0,"{'월-금': '오후 3시 - 자정 12시 30분 ', '토/일': '오후 3시 - 자정 12시 30분 ', '휴무일': '매주 일요일 '}",,,"데이트,술모임,저녁식사,회식,혼술,가족외식,접대,기념일,모임,식사모임,혼밥,여자끼리,지역주민이 찾는,캐주얼한,가성비좋은,깔끔한,숨은맛집,조용한,시끌벅적한,격식있는,지역주민이찾는,이국적/이색적,야외좌석,무료주차",778,
이나니와 요스케 시청점,서울특별시 중구 을지로1가 192-11 재능빌딩 1층,,연어 샐러드,8000.0,"{'월-금': '오후 5시 - 오후 11시 (Last order 21:50)', '토요일': '오후 5시 - 오후 11시 (Last order 21:50)', '휴무일': '매주 일요일 '}",,,"점심식사,저녁식사,데이트,혼밥,식사모임,가족외식,접대,술모임,남자끼리,회식,기념일,아이동반,브런치,모임,혼술,여자끼리,깔끔한,고급스러운,이국적/이색적,조용한,가성비좋은,캐주얼한,격식있는,지역주민이 찾는,숨은맛집,시끌벅적한,서민적인,색다른,복고풍,개별룸,현장대기필요",1615,
농부보쌈,서울특별시 중랑구 면목동 50-46,,농부보쌈,30000.0,"{'매일': '오전 11시 - 오후 11시 ', '휴무일': '매주 월요일 '}",,,"가족외식,저녁식사,술모임,식사모임,접대,회식,데이트,점심식사,숨은맛집,시끌벅적한,깔끔한,서민적인,가성비좋은,푸짐한,지역주민이 찾는,캐주얼한,배달가능,개별룸",307,
민들레 순대국,서울특별시 도봉구 창1동 657-83,,순대국,7000.0,,,,"점심식사,지역주민이 찾는",768,
구씨네매운집,서울특별시 구로구 구로동 31-11,,준표닭발,14000.0,"{'매일': '오후 4시 - 오전 4시 ', '일요일': '오후 4시 - 오전 2시 '}",,,"술모임,저녁식사,데이트,배달,매운요리,서민적인,가성비좋은,숨은맛집,10년 넘은 오래된 포차,시끌벅적한,지역주민이찾는,무료주차",183,
옥두헌손두부,서울특별시 성북구 안암동5가 101-27 1호,,얼큰순두부,7000.0,{'매일': '오전 7시 - 오후 10시 '},,,"혼밥,점심식사,저녁식사,식사모임,술모임,아침식사,회식,서민적인,지역주민이 찾는,가성비좋은,캐주얼한,시끌벅적한,깔끔한,개별룸",1478,
메시야,서울특별시 용산구 이태원2동 260-141 간판없는가게,,1인,15000.0,"{'매일': '오후 5시 - 오후 9시 (저녁)', '휴무일': '매주 월요일 '}",,,"저녁식사,점심식사,데이트,이태원 나들이,깔끔한,예쁜,조용한,숨은맛집,시끌벅적한,지역주민이 찾는,격식있는,이국적/이색적,서민적인,가성비좋은,주차불가",665,
스타벅스 공릉역점,서울특별시 노원구 공릉동 379-27,,코코넛 화이트 콜드 브루,5900.0,"{'월-금': '오전 7시 - 오후 10시 (05/18)', '토요일': '오전 8시 - 오후 10시 (05/16)', '일요일': '오전 8시 - 오후 10시 (05/17)'}",,,"혼카페,차모임,점심식사,식사모임,아이동반,저녁식사,데이트,캐주얼한,서민적인,조용한,지역주민이찾는,가성비좋은,시끌벅적한,지역주민이 찾는,무료주차",1201,
아오키,서울특별시 동작구 사당동 147-29,,아오키 오마카세 코스,73000.0,"{'매일': '오후 6시 - 오전 1시 (Last Oder 24:00)', '토요일': '오후 6시 - 자정 12시 (Last Oder 23:00)', '휴무일': '매주 일요일 '}",,,"데이트,저녁식사,혼밥,한가로운 저녁,혼술,술모임,서민적인,이국적/이색적,깔끔한,아담한,예약필요",1294,
수르기,서울특별시 용산구 한남동 683-65,,애플자스민 플레어,9000.0,"{'수,목': '정오 12시 - 오후 9시 ', '금,토': '정오 12시 - 오후 10시 ', '일요일': '정오 12시 - 오후 8시 ', '휴무일': '매주 월,화 '}",,,"간식,데이트,혼카페,차모임,여자끼리,디저트,예쁜,캐주얼한,아담한,깔끔한,이국적/이색적",1126,
산들해 방이동점,서울특별시 송파구 방이동 44-3 2F (현대토픽스 2층),,한정식,17000.0,"{'매일': '오전 11시 30분 - 오후 9시 30분 ( / Last order 20:40)', '쉬는시간 매일': '오후 3시 - 오후 5시 ( / Last order 20:40)'}",,,"점심식사,저녁식사,식사모임,접대,가족외식,회식,시끌벅적한,푸짐한,지역주민이 찾는,중년이상이많은,서민적인,규모가큰,무료주차,대형룸,현장대기필요",989,
꿀꾸랄라,서울시 동작구 노량진동 123-10,,삼겹살(180g),6000.0,{'매일': '오후 2시 30분 - 오전 4시 (명절 휴무)'},,,"저녁식사,술모임,시끌벅적한,서민적인,가성비좋은",251,
화미,서울특별시 강북구 미아동 561-1,,,,,,,"저녁식사,가족외식,식사모임,혼밥,접대,데이트,술모임,혼술,회식,점심식사,푸짐한,이국적/이색적,지역주민이 찾는,가성비좋은,시끌벅적한,숨은맛집,서민적인",2275,
짬뽕지존,서울특별시 강동구 길동 438,,지존/지옥 짬뽕,,{'매일': '24시간 영업 '},,,"점심식사,저녁식사,혼밥,가족외식,아침식사,혼술,식사모임,아이동반,데이트,캐주얼한,깔끔한,푸짐한,지역주민이 찾는,가성비좋은,시끌벅적한,서민적인,무료주차,24시간영업",1803,
나베나루,서울특별시 서초구 반포동 706-5,,밀푀유나베,28000.0,"{'매일': '오전 11시 30분 - 오후 10시 (브레이크타임 15~17)', '휴무일': '매주 일요일 '}",,,"점심식사,혼밥,식사모임,저녁식사,데이트,회식,가성비좋은,숨은맛집,캐주얼한,깔끔한,서민적인,조용한",259,
가온,서울특별시 광진구 광장동 102,,가온 곰국시,11000.0,{'매일': '오전 11시 30분 - 오후 9시 30분 (명절 휴무)'},,,"점심식사,가족외식,저녁식사,식사모임,데이트,부모님과 함께,회식,기념일,모임,실버푸드,아이동반,깔끔한,경관/야경이 좋은,캐주얼한,고급스러운,오래된집,경관/야경이좋은,시끌벅적한,지역주민이 찾는,가성비좋은,서민적인,지역주민이찾는,조용한,숨은맛집,규모가큰,빈티지,무료주차,야외좌석,현장대기필요,좌식,예약필요",50,
두끼 신림역점,서울특별시 관악구 신림동 1641-23 2층,,일반,8900.0,{'매일': '정오 12시 - 오후 9시 (입점 마감 : 20시 00분 / 셀프바 마감 : 20시 40분)'},,,"점심식사,데이트,저녁식사,식사모임,모임,아이동반,혼밥,가성비좋은,서민적인,캐주얼한,시끌벅적한,푸짐한,깔끔한,현장대기필요",471,
낭만부대찌개,서울특별시 구로구 구로동 212-8,,낭만부대찌개,7000.0,"{'월-금': '오전 11시 - 오후 9시 ', '쉬는시간 매주 월-금': '오후 3시 30분 - 오후 5시 ', '휴무일': '매주 토/일 '}",,,"저녁식사,점심식사,서민적인,푸짐한,시끌벅적한,캐주얼한,무료주차",285,
부자피자 2호점,서울특별시 용산구 한남동 740-1,,부자클라시카,19600.0,"{'월-금': '오전 11시 30분 - 오후 10시 30분 ((마지막 주문 14:50))', '토/일': '오전 11시 30분 - 오전 10시 30분 (브레이크타임 없음(마지막 주문 21:30))', '쉬는시간 매주 월-금': '오후 3시 30분 - 오후 5시 30분 ((마지막 주문 14:50))'}",,,"저녁식사,데이트,점심식사,식사모임,가족외식,기념일,회식,모임,아이동반,브런치,술모임,다이어트식단,접대,깔끔한,캐주얼한,고급스러운,이국적/이색적,젊은사람이많은,모던한,격식있는,규모가큰,경관/야경이 좋은,가성비좋은,발렛주차,무료주차,현장대기필요,예약필요",895,
강원정,서울시 용산구 원효로1동 48-7,,삼계탕,14000.0,"{'매일': '오전 11시 30분 - 오후 8시 30분 (, 첫째,셋째,다섯째 일요일 휴무)', '쉬는시간 매일': '오후 2시 30분 - 오후 5시 30분 (, 첫째,셋째,다섯째 일요일 휴무)'}",,,"점심식사,혼밥,아침식사,저녁식사,서민적인,지역주민이 찾는,시끌벅적한,지역주민이찾는,푸짐한,개별룸,예약필요",84,
토끼정 홍대점,서울특별시 마포구 서교동 366-4,,파스타&카레 토끼 밥상,33700.0,{'매일': '오전 11시 30분 - 오후 10시 30분 (Last order 21:30)'},,,"데이트,저녁식사,점심식사,기념일,식사모임,여자끼리,브런치,아침식사,차모임,혼밥,가족외식,캐주얼한,예쁜,깔끔한,이국적/이색적,조용한,푸짐한,숨은맛집,가성비좋은,지역주민이 찾는,규모가큰,서민적인,복고풍,고급스러운,평범한,무료주차,대형룸,현장대기필요",2016,
히메시야,서울특별시 마포구 상수동 313-1,,가츠동,7000.0,"{'월-금': '오전 11시 30분 - 오후 9시 30분 ', '쉬는시간 매주 월-금': '오후 3시 - 오후 4시 30분 '}",,,"점심식사,저녁식사,혼밥,데이트,조용한,깔끔한,서민적인,캐주얼한,숨은맛집,지역주민이 찾는,가성비좋은,푸짐한,젊은사람이많은,예쁜,이국적/이색적",2309,
사조회참치,서울특별시 구로구 구로3동 1124-2,,방장정식,25000.0,"{'월-금': '오전 11시 - 오전 5시 ', '토/일': '오전 11시 - 오전 2시 '}",,,"데이트,저녁식사,회식,점심식사,술모임,시끌벅적한,개별룸",987,
옥토끼제면소,서울특별시 은평구 응암동 113-35 애필리움,,청탕면,7000.0,"{'월-금': '오전 11시 - 오후 10시 30분 ( / 주문마감 22:00 재료사정에 따라 영업시간 변동)', '쉬는시간 매주 월-금': '오후 3시 - 오후 5시 ( / 주문마감 22:00 재료사정에 따라 영업시간 변동)', '휴무일': '매주 월요일 '}",,,"저녁식사,점심식사,혼밥,데이트,식사모임,조용한,숨은맛집,지역주민이 찾는,가성비좋은,지역주민이찾는,푸짐한,깔끔한,서민적인,캐주얼한,주차불가",1482,
월화고기 보라매점,서울특별시 관악구 봉천동 732-3,,동물복지 친환경 삼겹살,14000.0,"{'월-금': '오후 5시 - 오후 10시 30분 ', '토/일': '오전 11시 30분 - 오후 10시 30분 ', '쉬는시간 매주 월-금': '오후 2시 30분 - 오후 5시 '}",,,"저녁식사,술모임,가족외식,점심식사,회식,접대,식사모임,기념일,데이트,집안잔치,주차장,깔끔한,시끌벅적한,고급스러운,규모가큰,가성비좋은,캐주얼한,이국적/이색적,숨은맛집,모던한,격식있는,지역주민이 찾는,푸짐한,무료주차,개별룸,대형룸,주차장넓음,전 직장 임직원 마주쳐,,술떡되버림,콜키지무료",1564,
김안랑 KIMANHQUAN,서울특별시 중랑구 면목동 103-4,,,,,,,"저녁식사,점심식사,서민적인,이국적/이색적,숨은맛집,가성비좋은",227,
커피기업,서울시 영등포구 여의도동 13-25 정우빌딩 1층 13호,,더치원액 330ml,10000.0,{'월-금': '오전 7시 30분 - 오후 5시 '},,,"혼카페,데이트,차모임,간식,점심식사,캐주얼한,서민적인,지역주민이 찾는,숨은맛집,예쁜,시끌벅적한",1933,
차이나당,서울특별시 관악구 낙성대동 1625-29,,등심/오징어튀김,8000.0,{'월-금': '오후 3시 - 자정 12시 (연중무휴)'},,,"저녁식사,술모임,점심식사,식사모임,가족외식,회식,혼술,혼밥,가성비좋은,서민적인,시끌벅적한,숨은맛집,지역주민이 찾는,캐주얼한,푸짐한",1821,
두끼 롯데마트구로점,서울특별시 구로구 구로동 636-89,,성인,8900.0,{'매일': '오전 11시 - 오후 10시 (라스트오더 마감 1시간 30분전/셀프바 마감 21시)'},,,"점심식사,가족외식,데이트,푸짐한,시끌벅적한,모던한,가성비좋은,지역주민이 찾는,규모가큰",469,
육회자매집,서울특별시 종로구 종로4가 177,,육탕이,28000.0,"{'매일': '오전 9시 - 오후 10시 ', '쉬는시간 매일': '오후 2시 - 오후 3시 ', '휴무일': '매주 일요일 '}",,,"저녁식사,술모임,점심식사,데이트,식사모임,가족외식,회식,아이동반,기념일,모임,혼밥,다이어트식단,여자끼리,야식,간식,접대,아침식사,남자끼리,시끌벅적한,서민적인,캐주얼한,가성비좋은,지역주민이 찾는,푸짐한,숨은맛집,깔끔한,이국적/이색적,중년이상이많은,젊은사람이많은,규모가큰,맛집,아담한,유명맛집,현장대기필요,테이크아웃,주차불가",1593,
사가정손두부,서울특별시 중랑구 면목동 470-3,,두부전골 중,20000.0,{'매일': '오전 10시 - 오후 10시 '},,,"아침식사,저녁식사,술모임,점심식사,식사모임,조용한,푸짐한,지역주민이 찾는,서민적인,무료주차,골목주차",971,
철판목장 노량진점,서울특별시 동작구 노량진2동 258-20,,함박스테이크(R),7500.0,{'매일': '오전 11시 - 오후 9시 30분 (라스트오더 21:00)'},,,"저녁식사,점심식사,혼밥,브런치,데이트,혼술,여자끼리,아담한,서민적인,깔끔한,캐주얼한,숨은맛집,이국적/이색적,조용한,젊은사람이많은,모던한,잘모르겠음,배달가능",1850,
봉쥬르밥상,서울특별시 서대문구 연남동 257-6 지층 101호,,뽀얀봉밥탕,10000.0,"{'월-금': '오전 11시 30분 - 오후 10시 ', '일요일': '오전 11시 30분 - 오후 9시 ', '쉬는시간 매주 월-금': '오후 2시 30분 - 오후 5시 ', '쉬는시간 매주 일요일': '오후 2시 30분 - 오후 5시 ', '휴무일': '매주 월요일 '}",,,"점심식사,데이트,저녁식사,가족외식,캐주얼한,깔끔한,젊은사람이많은,조용한",879,
장서는날,서울시 강남구 역삼동 827-68,,신포시장 김치섞어찌개,8000.0,"{'월-금,토': '오전 11시 30분 - 자정 12시 ', '일요일': '오전 11시 30분 - 오후 10시 ', '쉬는시간 매주 월-금,토': '오후 3시 - 오후 5시 '}",,,"저녁식사,술모임,회식,남자끼리,점심식사,데이트,친구들끼리,가족외식,모임,여자끼리,식사모임,시끌벅적한,캐주얼한,깔끔한,서민적인,규모가큰,모던한,지역주민이 찾는,포장마차 분위기,젊은사람이많은,지역주민이찾는,무료주차,발렛주차,현장대기필요",1710,
시카고커리,서울특별시 동대문구 용두동 39-110,,시카고커리(치킨+그릴새우),10000.0,"{'월요일': '오전 11시 - 오후 9시 ( )', '화,수,목,금': '오전 11시 - 오후 9시 ( )', '토요일': '오전 11시 - 오후 8시 (브레이크타임없음)', '쉬는시간 매주 월요일': '오후 3시 - 오후 5시 ( )', '쉬는시간 매주 화,수,목,금': '오후 3시 - 오후 5시 ( )', '휴무일': '매주 일요일 '}",,,"점심식사,데이트,깔끔한,숨은맛집,조용한,예쁜,고급스러운,캐주얼한,지역주민이 찾는",1225,
조박집,서울특별시 마포구 용강동 40-1,,국내산 한우주물럭,42000.0,"{'매일': '오전 11시 30분 - 오후 11시 ( / 일요일 휴무)', '쉬는시간 매일': '오후 3시 - 오후 5시 ( / 일요일 휴무)', '휴무일': '매주 일요일 '}",,,"저녁식사,술모임,가족외식,회식,식사모임,데이트,점심식사,모임,시끌벅적한,서민적인,캐주얼한,깔끔한,가성비좋은,지역주민이 찾는,푸짐한,조용한,무료주차",1759,
스타벅스 발산역점,서울특별시 강서구 등촌동 678-14,,코코넛 화이트 콜드 브루,5900.0,"{'월요일': '오전 7시 30분 - 오후 10시 30분 (05/25)', '화,수,목,금': '오전 7시 30분 - 오후 10시 30분 (05/26)', '토/일': '오전 8시 30분 - 오후 10시 30분 (05/30)'}",,,"혼밥,데이트,간식,차모임,캐주얼한",1204,
쿠이신보,서울특별시 마포구 합정동 413-16,,카라아게,9800.0,"{'월-금': '오후 5시 30분 - 오전 1시 (월요일~목요일)', '금요일': '오후 5시 30분 - 오전 2시 ', '토요일': '오후 5시 - 오전 2시 ', '일요일': '오후 5시 - 자정 12시 ((둘째주,넷째주 일요일 휴무))'}",,,"술모임,혼술,데이트,깔끔한,예쁜,격식있는,서민적인,가성비좋은,잘모르겠다",1964,
